,_PO_,_PO_.1,_PO_.2,_PO_.3,_PO_.4,_PO_.5,_PO_.6,_PO_.7,_PO_.8,_PO_.9,_PO_.10,_PO_.11,_PO_.12,_PO_.13,_PO_.14,_PO_.15,_PO_.16,_PO_.17,_PO_.18,_PO_.19,_PO_.20,_PO_.21,_PO_.22,_PO_.23,_PO_.24,_PO_.25,_PO_.26,_PO_.27,_PO_.28,_PO_.29,_PO_.30,_PO_.31,_PO_.32,_PO_.33,_PO_.34,_PO_.35,_PO_.36,_PO_.37,_PO_.38,_PO_.39
Deferred Tax,-0.04927860421759514,-0.03160457026520243,-0.032163857479693934,0.007450616917568621,-0.004359574679993709,-0.009889857938378484,-0.015216871314523164,-0.029963911797844196,0.016983621978051523,0.026776325689885493,-0.0006909301466065266,-0.017185237684343765,-0.017266193458266518,-0.016956272458258266,-0.026670390406079263,0.019678546952780387,0.023542811524306487,0.023187794847057974,-0.030852207336003683,0.05572112232164502,-0.024655765731987564,0.06750987655869442,0.06738782123373153,-0.0030438549556807636,0.05649942637249709,0.07601139517714381,0.06754550010431017,0.01332185889950487,-0.0044694198477909985,-0.0018956281265731932,-0.005030235162317629,-0.005440729078074939,-0.018461110576377393,-0.018461110576377393,-0.0318463201409991,-0.00542540070695699,0.0625275369936709,-0.007136022418953249,-0.004532290995075082,-0.004400505799064931
Stock Based Compensation,0.019433123049813147,0.004670037820963803,-0.014203447036812714,-0.04714360475231251,-0.0553957877872351,0.010195439433715179,0.07560385498622446,0.01945153743113412,-0.057886797270517536,-0.0687476248408842,-0.0713714221121404,-0.051501232525075324,-0.050585364894236436,-0.05212639586576143,-0.05527607100444133,-0.044825603399976995,-0.010215236803673977,-0.010215236803673977,-0.03148290694517443,-0.06855975561850229,0.05859720898811448,-0.06855975561850229,-0.0674055287621079,-0.03817421647845544,-0.06852413207288655,-0.061882748174460295,-0.0672774832629636,-0.034545353881003264,-0.0340804560594954,-0.020280931373825813,0.060846204777002276,0.060846204777002276,0.062121530528918625,0.06193031494100042,-0.055439326816267384,-0.055439326816267384,-0.02776884822978783,0.059848470020319094,-0.038025785440688915,-0.05592282097438313
Asset Impairment Charge,0.019412692616796526,0.0060528621437769435,-0.0197372330653319,-0.07050923855178413,-0.04799861124754957,0.0198050478944719,0.07848843557053987,0.04394929290231302,-0.04266839762511343,-0.04370640186114823,-0.04778339521363565,-0.03394470427145478,-0.037162827043945044,-0.05041436427924993,-0.05438590255315454,-0.02767373162404716,0.0077610949456145325,0.0019194192198806084,0.0020376088031291953,-0.042704519524335766,0.08396683639435637,-0.0699759705427812,-0.06757874771963307,-0.03832313061867503,-0.06869735103041172,-0.04454026638060813,-0.06777301746363763,-0.03328212707580381,-0.007802540193650959,0.005596020199510499,0.08644776422175723,0.0864191755931996,0.08741763056040618,0.07855691605429488,-0.053354597536248494,-0.029125492991172234,-0.029255697157460757,0.07754556060802449,-0.03800485388760971,-0.0377053749036897
Cash from Discontinued Operating Activities,0.020258322207664305,-0.021738449184361144,-0.019824720519328754,-0.07163212852366242,-0.07163212852366242,0.0036406303164611773,0.07724628805198909,0.01934563559581629,-0.06985884116841203,-0.06843068321632348,-0.07163212852366242,-0.04884348709797605,-0.049468650438662144,-0.05204288270477178,-0.05411642469343459,-0.045162550917704,0.001831931765883752,-0.008590692671159344,-0.03153630704403925,-0.06882046203002432,0.06016590684875081,-0.0681297722504902,-0.0681297722504902,-0.03694185994899182,-0.06753818967448562,-0.06638224847165863,-0.06214345458598231,-0.03443742213148847,-0.03582695711346296,-0.019824720519328754,0.061719591821555064,0.07646504014916147,0.062021112022495536,0.06058549836548025,-0.053814782683752754,-0.03794227227969926,-0.029672005415111113,0.05958776360879707,-0.054891448990438116,-0.05569584239969661
Cash Flow from Others,-0.029507219161782734,-0.03762083631324003,-0.015209473199908164,0.00722210104461626,0.004677259079991274,-0.017006500721059064,-0.017220338162065696,-0.041473992530906216,0.012329959239137985,0.012345864535564788,0.0018762570410281692,-0.019049137473858,-0.019960366049517248,-0.02144657319943696,-0.022024224109195575,-0.02042101877116759,-0.0186570513842714,-0.017261253421974276,-0.041399108755922454,0.01513302807774243,-0.02123418932851339,0.01513302807774243,0.01513302807774243,-0.015893514772551454,0.015168651623358183,0.01649511045582889,0.01649511045582889,-0.023829176468147396,-0.023829176468147396,-0.0393303516345235,0.04223746525386219,0.04279843404534345,0.04223746525386219,0.04223746525386219,-0.02218747992102161,-0.016931739232536217,0.013568034751271947,0.07397798309379884,-0.019767944258982685,-0.02218747992102161
Cash Flow from Operations,-0.032058566854487845,-0.028187370257582937,-0.01395124358187941,0.023350423160154614,0.023914822160377252,-0.0071021953577172815,-0.007931881052751676,-0.03195918941499968,0.012353315964313803,0.012369221260740602,0.023350423160154614,-0.0188904729778221,-0.02015100079971382,-0.02015100079971382,-0.01971794638406014,-0.025617856684632654,-0.017634378694141972,-0.017634378694141972,-0.044745205281948634,0.02200363797117473,-0.021405778106164307,0.02200363797117473,0.02200363797117473,-0.014417564056519009,0.022039261516790483,0.022039261516790483,0.022603660517013124,-0.035359046140824545,-0.035359046140824545,-0.028187370257582937,0.07990267071986244,0.07990267071986244,0.07990267071986244,0.07990267071986244,-0.01988120219588618,-0.01790581610493824,0.023112500150340772,0.11533969830290416,-0.01790581610493824,-0.01988120219588618
"Purchase Of Property, Plant, Equipment",0.0026827627651382145,0.023871208756044558,0.0007097660842015275,0.06386581232189398,0.0640810283558079,0.049600529087752775,0.02157607788243755,0.007817936110484647,0.028742488697958306,0.028758393994385113,0.04470571635430362,0.003920868149699332,0.005344110535981968,0.004906074910364633,0.028896409481344552,0.07339848644743337,0.012647905731783173,0.012647905731783173,0.016167212331156547,0.0428567304892813,0.04416513578433985,0.04240485016578551,0.046155990473870624,0.06991644256796689,0.04197557588989338,0.06190898458879056,0.041589305800622284,0.012482615841434312,0.030106284484119946,0.01105601491181327,0.24420028946286743,0.23647317898604606,0.23647317898604606,0.23647317898604606,0.017283433735944383,0.017863748335513772,0.03717313028988413,0.25313695533466885,0.018367171923801336,0.017863748335513772
"Sale Of Property, Plant, Equipment",-0.03720064707148004,0.013816944393833224,0.005842708630164059,-0.04996417751809945,-0.04005593904951834,-0.034793780010800406,-0.040018643553788216,-0.035617130306434736,-0.024073157937396394,-0.03534114378126153,-0.05046760110638701,-0.0108840957749801,-0.009408185947453351,-0.011509259115666196,-0.006267354685333248,0.007600574329046709,-0.006147669034456633,-0.008124862083753917,-0.05166205767946453,0.009062565952423914,-0.0009774902922445369,0.01101912088510999,0.02802411718097727,0.005893426042358568,0.010911179161786294,0.028146382800155256,0.01713806492645989,-0.01454644287485826,0.0005660561681258036,0.02595712533264249,-0.03741236224987264,-0.05711286960772304,-0.05642217982818893,-0.05711286960772304,-0.005919725844763973,-0.003911074630079687,0.004939594066480105,-0.05281525350647395,0.00038591042021741484,-0.006123947876739973
Purchase Of Business,0.05570940588918412,0.02139176297538306,0.020549392776405228,0.14971269227250242,0.15003725363841441,-0.03147691562534433,0.03287475793216857,0.05085432676167366,-0.05481979192949429,-0.041870917670656975,0.1456307389527815,0.01661848958087718,0.015993326240191084,0.002440251903607057,-0.030057392987730688,0.025967674281562467,-0.024831852770189605,-0.02600290846985861,-0.02640900271405386,0.049527609639086166,-0.0341569689111937,0.049904818695265585,0.04881247870874594,0.03284092457316448,0.059956530979134344,0.05645614502407539,0.05887625719382217,-0.024609060679748405,-0.016281250137037524,0.018865629147912028,0.04777026426959918,0.04728407909127652,0.04728407909127652,0.05386996334677701,-0.021509295663844144,-0.03740076457297055,0.013504751867554204,0.05375557031272802,-0.04257256521474463,-0.029909235665972717
Sale Of Business,0.1011979719637011,0.017666893859431338,0.0269772571572192,0.03849292581630903,0.045648232658670386,0.06585762427283658,0.07937961620670361,0.09977187416526367,-0.025756131893030013,-0.025918441876362608,0.040181231228842276,-0.004738580957177005,0.015829188422174748,-0.0072774729628954865,-0.03673120006762965,0.010906636330371484,-0.01837467057936037,-0.02001062410053725,-0.029470089141347047,-0.0033635513895139395,-0.02874034495423422,-0.002388074507328965,0.014753536260343342,0.018086887084856538,0.014789159805959094,0.01557741945710574,0.015246001750225537,0.013753550374797434,0.0238306460550871,0.021224501318584683,0.09156050010460175,0.07693524640031936,0.093249575040711,0.07185061379515993,-0.03689445587945569,-0.04016530535749735,0.01485447774407062,0.07624211086979546,-0.025948945961660193,-0.025933356154940107
Purchase Of Investment,0.05123323796101091,0.017436081830042097,0.019051921715211174,0.1073067215685439,0.10640416345595517,0.034616155348237525,0.014225648690273518,0.0499350645162038,0.000846462532551153,0.016973769887483448,0.08398457697395587,0.0066216608427073186,-0.006622595127104667,-0.007281351250630699,-0.0422936928782885,0.03985258207452222,-0.002420326066580749,-0.0019399601464458575,-0.010785231686766969,0.10527604882144768,0.0028701448214502765,0.10527604882144768,0.11244179627717893,0.033893428498877144,0.11003833272128051,0.10334145707782848,0.11003833272128051,0.003153033055100275,-0.011446678334936232,0.0019231992395829988,0.009937260706525635,0.004181713515219988,0.005346290412761905,0.017045182143063786,-0.039511254621994805,-0.042456948690114536,0.002439378406074388,0.01115034806899381,-0.047459721105798686,-0.04704566444808213
Sale Of Investment,-0.05706019452644065,-0.05216066395813584,-0.049763441134987714,-0.023934735493425213,-0.02172178863563101,-0.022754669549975716,-0.03192867849353604,-0.05741389719310086,0.008593123436091912,0.0025855874989656677,-0.023712500548631908,-0.05416904464978489,-0.052527320150727384,-0.054498672330887364,-0.059049290156429735,-0.017787462466153314,-0.004376189918307384,-0.004376189918307384,-0.042564879722172,0.009985934164526207,-0.042203031869966254,0.009985934164526207,0.02068413843508559,-0.03782798517265272,0.011302946566570724,0.014919249667328565,0.021058734550748366,-0.028138290204267037,-0.02341211866438146,-0.0299543548014913,-0.044924575283492495,-0.06144915981942824,-0.05684175988155893,-0.060516425268364316,-0.05921254596825576,-0.05770631343513174,0.024729329685537028,-0.06068941433751311,-0.04932920862060023,-0.05724119378809578
Net Intangibles Purchase And Sale,0.021720476978231838,0.002961648235346475,0.006217884010666796,-0.04745436047655141,-0.0466468725901448,0.029691256506836773,0.103998320725299,0.04504954262049509,-0.042442713606326454,-0.04410524020706917,-0.06085284001124823,-0.05007497447483515,-0.04995103630546777,-0.024186481722620893,-0.028237329465714826,-0.018994479445870776,0.01825931055579423,-0.008546598916722962,-0.029346172422585234,-0.05215093395094843,0.08372154631051365,-0.05215093395094843,-0.04439074794223878,-0.011336754686774867,-0.052098291070002314,-0.052763442830085446,-0.04269897002864882,-0.00960686971274828,-0.009470322103124968,0.006392147995929342,0.07892084041357483,0.07829942248849352,0.06264128977269842,0.06878734658888036,-0.05375736927968471,-0.05375736927968471,-0.027972141237241812,0.059645177012865105,-0.0533846715861773,-0.0533846715861773
Cash From Discontinued Investing Activities,0.020258322207664305,-0.021738449184361144,-0.021353005813878154,-0.07163212852366242,-0.07163212852366242,0.0036406303164611773,0.07724628805198909,0.01934563559581629,-0.06985884116841203,-0.06787923554860664,-0.07163212852366242,-0.049503990699053285,-0.05252637686288752,-0.05204288270477178,-0.05519255784345168,-0.045371773283774466,-0.009836796764683221,-0.010536035170811685,-0.013272395428178135,-0.0681297722504902,0.06016590684875081,-0.0681297722504902,-0.0681297722504902,-0.0374067577704997,-0.06809414870487446,-0.07002783445116229,-0.07002783445116229,-0.03443742213148847,-0.03630732303359785,-0.020197418212836164,0.07646504014916147,0.0728896070247206,0.06249145441510182,0.061528690745927886,-0.053814782683752754,-0.03779286235768656,-0.03004242301758608,0.06057695122314331,-0.05334966303671679,-0.053442084990245345
Cash From Other Investing Activities,-0.03652813053646765,-0.04596552984932153,-0.044097309537660216,-0.020531019517883255,-0.020531019517883255,-0.010988809776888462,-0.014373492826640561,-0.03743671793666818,-0.011777678996392194,-0.011761773699965391,-0.020531019517883255,-0.03610519900880915,-0.03412245680715931,-0.036434826689911624,-0.03464053944296205,-0.013368944858394453,-0.02885364176534954,-0.02885364176534954,-0.03907400938967483,-0.03487888020666764,-0.02006389814935834,-0.03487888020666764,-0.03487888020666764,-0.0034868845460986793,-0.0348432566610519,-0.0348432566610519,-0.0348432566610519,-0.0321102574191042,-0.0321102574191042,-0.04596552984932153,-0.06889875724820924,-0.06889875724820924,-0.06889875724820924,-0.06889875724820924,-0.03480379525478808,-0.03249142537203577,-0.00041624244548813796,-0.03412956152798381,-0.03480379525478808,-0.03480379525478808
Cash Flow from Investing,-0.018379568562430358,-0.02247656728865164,-0.02010584631853403,0.022834419114258125,0.022834419114258125,0.005346943633841641,0.003126668690044411,-0.01834724814392242,0.00875009721575997,0.008766002512186774,0.022834419114258125,-0.012637740596272226,-0.013262903936958323,-0.013262903936958323,0.0008880808017988615,0.027534544162521598,-0.0010872257186309606,0.0005231443827204404,0.0014602299079818205,0.02261976212896205,0.013948125616396283,0.02261976212896205,0.02261976212896205,0.040481073912585305,0.022655385674577803,0.022655385674577803,0.022655385674577803,-0.0010452198825223879,-0.0010452198825223879,-0.02247656728865164,0.19846309452350097,0.19858244783328566,0.19846309452350097,0.19846309452350097,0.0007248249899728259,0.0009763187858887155,0.018928343922938733,0.2147742760420765,0.002773230716941558,0.0007248249899728259
Issuance of Stock,0.019412692616796526,0.0034148728217492878,0.0024814140761839094,-0.05107591074236549,-0.04904598072272391,0.02774824519354705,0.10380277247157005,0.03422624933369385,-0.04651784278935125,-0.04648368304841758,-0.07491188723543882,-0.03753884602215715,-0.027734969525727307,-0.05323197324933233,-0.05082619727462424,-0.02943757531643467,0.014334677627706438,0.004731729790458097,0.0028749259783651723,-0.05601727536504858,0.07270773358942753,-0.048512940699063686,-0.048052037541095556,-0.014465726793791718,-0.048340769543824616,-0.047770639745105876,-0.04786235702371011,-0.017190751621909424,-0.007859681366078387,0.0028420953539894118,0.07732205809664733,0.08468993943950909,0.08468993943950909,0.08456662190379699,-0.032197447411493746,-0.031196397900463965,-0.010589746103116462,0.07391231579003162,-0.031990837489452736,-0.030880119636887263
Repurchase of Stock,0.019403048999884334,-0.0063301018102397445,-0.009082533155860533,-0.050179163447089975,-0.07337157828903641,0.0005864769911738752,0.09165951967441544,0.01689021858073918,-0.07114429475713692,-0.07254064211637185,-0.07461413921184393,-0.05353682737719007,-0.053697092896368294,-0.05523812386789328,-0.05838779900657319,-0.04701144423240075,-0.012410684012264498,-0.012410684012264498,-0.03139080696731914,-0.07170793339715223,0.057695601210542874,-0.07280027338367187,-0.056841783712349325,-0.024203164750496046,-0.07222826888192532,-0.07416195462821315,-0.058899803418255764,-0.023028007571714096,-0.023028007571714096,0.0015583098188319518,0.06745015627432503,0.08605036619592206,0.07273614300653113,0.07718965168981075,-0.04325434612210113,-0.05668846946877774,-0.025490871761603452,0.07555687831845904,-0.03216624585571767,-0.0316532398447304
